release_id,hospital_id,hospital_name,application_name,version,previous_version,deployment_time,deployment_status,deployment_type,engineer,latency_ms,latency_baseline_ms,latency_change_percent,error_rate_percent,error_baseline_percent,error_change,service_availability_percent,availability_change,transaction_count,baseline_transaction_count,transaction_drop_percent,customer_impact_level,affected_hospitals_count,affected_workflows_count,risk_score,risk_level,recommendation,ground_truth_decision,baseline_decision_time_min,adviser_decision_time_min,case_tag
REL-2026-0399,HOSP-GVH-05,Green Valley Hospital,Electronic Health Record Service,v5.8.4,v5.8.3,2026-07-23T08:35:49.348917,PENDING_REVIEW,BLUE_GREEN,Elena Rostova (Platform Specialist),778.6,776.3,0.3,0.72,0.51,0.21,99.82,-0.08,29710,29049,-2.3,LOW,1,0,0,LOW,CONTINUE,CONTINUE,25.0,2.7,NORMAL_STABLE
REL-2026-0400,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v2.3.1,v2.3.0,2026-06-28T18:58:51.681688,CONTINUED,HOTFIX,Sarah Chen (Release Eng),443.9,470.9,-5.7,0.32,0.3,0.02,99.84,-0.06,19511,19121,-2.0,LOW,1,0,0,LOW,CONTINUE,CONTINUE,20.0,2.3,NORMAL_STABLE
REL-2026-0401,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v4.13.7,v4.13.6,2026-07-12T00:09:05.858555,MONITORING,BLUE_GREEN,Sarah Chen (Release Eng),940.2,764.4,23.0,0.55,0.22,0.33,98.92,-0.98,12517,14605,14.3,LOW,1,0,45,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,49.3,6.5,TRANSIENT_SPIKE
REL-2026-0402,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v2.3.3,v2.3.2,2026-07-21T09:46:23.695558,ROLLED_BACK,FULL_UPGRADE,Dr. Alex Rivera (DevOps Lead),572.0,591.9,-3.4,0.9,0.79,0.11,99.92,0.02,30717,29948,-2.6,LOW,1,1,0,LOW,CONTINUE,CONTINUE,17.9,4.2,NORMAL_STABLE
REL-2026-0403,HOSP-MCH-04,Metro Care Hospital,Pharmacy Management Service,v4.10.1,v4.10.0,2026-09-06T02:50:01.473159,MONITORING,CANARY,David Kim (Clinical Systems Analyst),655.2,461.2,42.1,4.83,0.68,4.15,99.12,-0.78,7597,9550,20.5,HIGH,1,3,80,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,66.6,6.5,SERIOUS_DEGRADATION
REL-2026-0404,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v4.1.5,v4.1.4,2026-07-07T09:50:38.086792,CONTINUED,CANARY,Marcus Brody (Clinical SRE),473.9,514.9,-8.0,0.68,0.62,0.06,99.99,0.09,32354,31016,-4.3,LOW,1,0,0,LOW,CONTINUE,CONTINUE,23.7,2.7,NORMAL_STABLE
REL-2026-0405,HOSP-GVH-05,Green Valley Hospital,Laboratory Application,v3.15.1,v3.15.0,2026-08-10T06:52:57.142097,MONITORING,CANARY,David Kim (Clinical Systems Analyst),842.7,556.7,51.4,4.13,0.71,3.42,99.33,-0.57,9487,10506,9.7,LOW,1,0,30,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,41.3,6.8,TRANSIENT_SPIKE
REL-2026-0406,HOSP-MCH-04,Metro Care Hospital,Clinical Portal,v5.8.3,v5.8.2,2026-07-03T16:47:41.069691,ROLLED_BACK,ROLLING_BATCH,Sarah Chen (Release Eng),1021.1,818.5,24.8,2.36,0.57,1.79,98.97,-0.93,24924,26806,7.0,HIGH,1,3,45,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,45.0,5.2,TRANSIENT_SPIKE
REL-2026-0407,HOSP-MCH-04,Metro Care Hospital,Pharmacy Management Service,v3.7.4,v3.7.3,2026-08-26T23:43:08.021825,CONTINUED,HOTFIX,David Kim (Clinical Systems Analyst),280.1,257.9,8.6,0.55,0.62,-0.07,99.97,0.07,11017,11165,1.3,MEDIUM,1,0,0,LOW,CONTINUE,CONTINUE,21.2,2.0,NORMAL_STABLE
REL-2026-0408,HOSP-MCH-04,Metro Care Hospital,Pharmacy Management Service,v3.7.1,v3.7.0,2026-08-01T20:00:50.735797,ROLLED_BACK,ROLLING_BATCH,Marcus Brody (Clinical SRE),554.0,499.4,10.9,0.23,0.2,0.03,99.92,0.02,14660,14726,0.4,LOW,1,0,0,LOW,CONTINUE,CONTINUE,24.0,4.1,NORMAL_STABLE
REL-2026-0409,HOSP-LKH-03,Lakeside Hospital,Laboratory Application,v5.6.7,v5.6.6,2026-08-11T04:09:20.154591,ROLLED_BACK,ROLLING_BATCH,Dr. Alex Rivera (DevOps Lead),772.2,238.2,224.2,9.87,0.67,9.2,97.24,-2.66,6199,10003,38.0,CRITICAL,4,1,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,112.0,3.6,CRITICAL_OUTAGE
REL-2026-0410,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v4.13.7,v4.13.6,2026-06-09T07:24:17.842922,ROLLED_BACK,HOTFIX,David Kim (Clinical Systems Analyst),589.9,454.2,29.9,2.68,0.47,2.21,99.34,-0.56,13233,14274,7.3,LOW,1,0,0,LOW,CONTINUE,HUMAN REVIEW,38.9,6.8,TRANSIENT_SPIKE
REL-2026-0411,HOSP-MCH-04,Metro Care Hospital,Electronic Health Record Service,v5.15.4,v5.15.3,2026-06-17T16:23:58.849406,MONITORING,BLUE_GREEN,David Kim (Clinical Systems Analyst),652.2,722.8,-9.8,0.31,0.24,0.07,99.94,0.04,26538,26339,-0.8,LOW,1,0,0,LOW,CONTINUE,CONTINUE,18.0,4.5,NORMAL_STABLE
REL-2026-0412,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v2.3.8,v2.3.7,2026-07-09T21:55:56.530055,PENDING_REVIEW,BLUE_GREEN,Elena Rostova (Platform Specialist),798.1,830.3,-3.9,0.48,0.54,-0.06,99.86,-0.04,18049,18238,1.0,LOW,1,0,0,LOW,CONTINUE,CONTINUE,22.4,2.9,NORMAL_STABLE
REL-2026-0413,HOSP-MCH-04,Metro Care Hospital,Medical Device Integration Service,v2.3.1,v2.3.0,2026-08-29T23:04:48.962695,ROLLED_BACK,ROLLING_BATCH,Elena Rostova (Platform Specialist),664.3,634.7,4.7,0.69,0.46,0.23,99.94,0.04,5742,5754,0.2,LOW,1,1,0,LOW,CONTINUE,CONTINUE,24.7,2.5,NORMAL_STABLE
REL-2026-0414,HOSP-GVH-05,Green Valley Hospital,Electronic Health Record Service,v2.5.6,v2.5.5,2026-06-25T06:30:41.952751,CONTINUED,ROLLING_BATCH,Dr. Alex Rivera (DevOps Lead),579.7,561.4,3.3,0.41,0.48,-0.07,99.91,0.01,32679,31614,-3.4,LOW,1,0,0,LOW,CONTINUE,CONTINUE,24.1,2.5,NORMAL_STABLE
REL-2026-0415,HOSP-GVH-05,Green Valley Hospital,Electronic Health Record Service,v5.10.1,v5.10.0,2026-09-02T20:59:00.404088,CONTINUED,FULL_UPGRADE,Dr. Alex Rivera (DevOps Lead),694.6,624.2,11.3,0.13,0.16,-0.03,99.9,0.0,14056,13413,-4.8,LOW,1,0,0,LOW,CONTINUE,CONTINUE,27.5,2.4,NORMAL_STABLE
REL-2026-0416,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v5.4.9,v5.4.8,2026-07-24T06:37:38.894684,CONTINUED,ROLLING_BATCH,David Kim (Clinical Systems Analyst),819.4,792.0,3.5,0.76,0.8,-0.04,99.96,0.06,23866,24863,4.0,LOW,1,0,0,LOW,CONTINUE,CONTINUE,12.6,2.4,NORMAL_STABLE
REL-2026-0417,HOSP-GVH-05,Green Valley Hospital,Laboratory Application,v4.8.2,v4.8.1,2026-07-02T19:21:25.636203,MONITORING,FULL_UPGRADE,Sarah Chen (Release Eng),627.6,557.4,12.6,0.3,0.28,0.02,99.85,-0.05,25195,26291,4.2,MEDIUM,1,0,0,LOW,CONTINUE,CONTINUE,27.0,2.4,NORMAL_STABLE
REL-2026-0418,HOSP-LKH-03,Lakeside Hospital,Electronic Health Record Service,v3.13.2,v3.13.1,2026-08-08T22:28:17.605914,CONTINUED,FULL_UPGRADE,Marcus Brody (Clinical SRE),547.7,446.3,22.7,1.92,0.77,1.15,99.34,-0.56,11302,13110,13.8,LOW,1,1,25,LOW,CONTINUE,HUMAN REVIEW,44.9,4.8,TRANSIENT_SPIKE
REL-2026-0419,HOSP-SMMC-02,St. Mary's Medical Center,Medical Device Integration Service,v5.7.6,v5.7.5,2026-06-12T18:35:39.602396,MONITORING,CANARY,Dr. Alex Rivera (DevOps Lead),366.4,280.3,30.7,2.48,0.47,2.01,99.32,-0.58,30449,33688,9.6,HIGH,1,2,55,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,52.2,5.3,TRANSIENT_SPIKE
REL-2026-0420,HOSP-SMMC-02,St. Mary's Medical Center,Medical Device Integration Service,v4.12.7,v4.12.6,2026-07-15T02:41:45.499984,CONTINUED,BLUE_GREEN,Elena Rostova (Platform Specialist),602.1,646.3,-6.8,0.64,0.6,0.04,99.81,-0.09,27171,26547,-2.4,LOW,1,1,0,LOW,CONTINUE,CONTINUE,23.3,2.6,NORMAL_STABLE
REL-2026-0421,HOSP-MCH-04,Metro Care Hospital,Medical Device Integration Service,v4.8.6,v4.8.5,2026-07-21T13:31:46.746080,MONITORING,FULL_UPGRADE,Elena Rostova (Platform Specialist),1201.0,800.5,50.0,1.51,0.26,1.25,99.15,-0.75,23108,25828,10.5,LOW,1,0,55,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,54.0,4.7,TRANSIENT_SPIKE
REL-2026-0422,HOSP-SMMC-02,St. Mary's Medical Center,Laboratory Application,v4.15.0,v4.15.0,2026-06-11T20:10:35.114987,PENDING_REVIEW,CANARY,Dr. Alex Rivera (DevOps Lead),543.6,530.6,2.5,0.78,0.61,0.17,99.91,0.01,21083,20717,-1.8,LOW,1,0,0,LOW,CONTINUE,CONTINUE,18.5,3.5,NORMAL_STABLE
REL-2026-0423,HOSP-GVH-05,Green Valley Hospital,Medical Device Integration Service,v2.14.2,v2.14.1,2026-07-07T17:12:00.606847,MONITORING,FULL_UPGRADE,Sarah Chen (Release Eng),915.1,540.3,69.4,1.87,0.26,1.61,97.59,-2.31,5697,7461,23.6,CRITICAL,2,1,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,67.1,5.5,SERIOUS_DEGRADATION
REL-2026-0424,HOSP-LKH-03,Lakeside Hospital,Medical Device Integration Service,v4.6.0,v4.6.0,2026-07-02T00:05:45.585914,ROLLED_BACK,ROLLING_BATCH,Elena Rostova (Platform Specialist),351.3,341.4,2.9,0.44,0.31,0.13,99.98,0.08,27203,26068,-4.4,MEDIUM,1,1,0,LOW,CONTINUE,CONTINUE,12.9,2.0,NORMAL_STABLE
REL-2026-0425,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v3.12.5,v3.12.4,2026-09-05T14:21:24.230541,MONITORING,ROLLING_BATCH,Dr. Alex Rivera (DevOps Lead),308.2,328.4,-6.2,0.42,0.47,-0.05,99.83,-0.07,34398,34442,0.1,LOW,1,1,0,LOW,CONTINUE,CONTINUE,15.6,3.0,NORMAL_STABLE
REL-2026-0426,HOSP-MCH-04,Metro Care Hospital,Electronic Health Record Service,v2.14.7,v2.14.6,2026-08-22T20:05:35.790733,CONTINUED,ROLLING_BATCH,David Kim (Clinical Systems Analyst),519.4,482.1,7.7,0.31,0.35,-0.04,99.83,-0.07,32803,33525,2.2,MEDIUM,1,0,0,LOW,CONTINUE,CONTINUE,23.9,4.3,NORMAL_STABLE
REL-2026-0427,HOSP-MCH-04,Metro Care Hospital,Medical Device Integration Service,v5.15.2,v5.15.1,2026-08-08T04:03:39.560793,CONTINUED,HOTFIX,Dr. Alex Rivera (DevOps Lead),1155.8,773.1,49.5,1.6,0.45,1.15,98.99,-0.91,25267,29310,13.8,LOW,1,0,75,HIGH,ROLLBACK RECOMMENDED,HUMAN REVIEW,38.8,5.5,TRANSIENT_SPIKE
REL-2026-0428,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v2.13.7,v2.13.6,2026-08-11T08:32:06.281265,PENDING_REVIEW,FULL_UPGRADE,Elena Rostova (Platform Specialist),751.8,694.6,8.2,0.25,0.27,-0.02,99.82,-0.08,9777,9996,2.2,LOW,1,1,0,LOW,CONTINUE,CONTINUE,27.9,2.6,NORMAL_STABLE
REL-2026-0429,HOSP-CGH-01,City General Hospital,Laboratory Application,v3.4.3,v3.4.2,2026-08-26T13:25:04.161621,CONTINUED,BLUE_GREEN,David Kim (Clinical Systems Analyst),380.5,378.0,0.7,0.28,0.23,0.05,99.81,-0.09,9389,9790,4.1,MEDIUM,1,0,0,LOW,CONTINUE,CONTINUE,20.4,3.8,NORMAL_STABLE
REL-2026-0430,HOSP-LKH-03,Lakeside Hospital,Pharmacy Management Service,v5.1.4,v5.1.3,2026-08-27T11:53:05.619889,PENDING_REVIEW,CANARY,Elena Rostova (Platform Specialist),796.6,812.9,-2.0,0.5,0.6,-0.1,99.81,-0.09,12490,13092,4.6,LOW,1,0,0,LOW,CONTINUE,CONTINUE,15.4,3.2,NORMAL_STABLE
REL-2026-0431,HOSP-SMMC-02,St. Mary's Medical Center,Medical Device Integration Service,v4.9.1,v4.9.0,2026-08-28T16:18:50.472807,MONITORING,ROLLING_BATCH,Elena Rostova (Platform Specialist),553.1,558.6,-1.0,0.96,0.7,0.26,99.92,0.02,16238,15853,-2.4,LOW,1,1,0,LOW,CONTINUE,CONTINUE,15.8,2.7,NORMAL_STABLE
REL-2026-0432,HOSP-SMMC-02,St. Mary's Medical Center,Laboratory Application,v3.6.7,v3.6.6,2026-06-15T03:20:15.538409,ROLLED_BACK,CANARY,Dr. Alex Rivera (DevOps Lead),565.6,555.3,1.9,0.45,0.34,0.11,99.83,-0.07,28864,28768,-0.3,LOW,1,1,0,LOW,CONTINUE,CONTINUE,15.1,3.4,NORMAL_STABLE
REL-2026-0433,HOSP-LKH-03,Lakeside Hospital,Pharmacy Management Service,v2.15.6,v2.15.5,2026-07-21T06:41:23.017402,CONTINUED,HOTFIX,Dr. Alex Rivera (DevOps Lead),2174.5,714.1,204.5,3.01,0.22,2.79,96.26,-3.64,5783,13983,58.6,CRITICAL,1,3,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,117.7,5.2,CRITICAL_OUTAGE
REL-2026-0434,HOSP-MCH-04,Metro Care Hospital,Laboratory Application,v5.12.9,v5.12.8,2026-08-12T23:20:15.274843,MONITORING,FULL_UPGRADE,Elena Rostova (Platform Specialist),274.3,304.0,-9.8,0.36,0.25,0.11,99.9,0.0,27865,27830,-0.1,LOW,1,1,0,LOW,CONTINUE,CONTINUE,16.9,2.6,NORMAL_STABLE
REL-2026-0435,HOSP-SMMC-02,St. Mary's Medical Center,Electronic Health Record Service,v3.9.0,v3.9.0,2026-07-10T20:33:50.416247,ROLLED_BACK,FULL_UPGRADE,Dr. Alex Rivera (DevOps Lead),773.4,380.5,103.3,2.24,0.19,2.05,98.9,-1.0,25040,33619,25.5,HIGH,1,3,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,50.1,5.4,SERIOUS_DEGRADATION
REL-2026-0436,HOSP-SMMC-02,St. Mary's Medical Center,Pharmacy Management Service,v4.1.0,v4.1.0,2026-06-24T06:37:29.295044,CONTINUED,ROLLING_BATCH,David Kim (Clinical Systems Analyst),855.8,827.4,3.4,0.33,0.22,0.11,99.96,0.06,5665,5512,-2.8,LOW,1,1,0,LOW,CONTINUE,CONTINUE,23.6,3.7,NORMAL_STABLE
REL-2026-0437,HOSP-MCH-04,Metro Care Hospital,Electronic Health Record Service,v3.12.2,v3.12.1,2026-07-28T06:27:31.787386,ROLLED_BACK,ROLLING_BATCH,Marcus Brody (Clinical SRE),594.2,482.0,23.3,0.55,0.2,0.35,99.59,-0.31,18012,20696,13.0,LOW,1,0,25,LOW,CONTINUE,HUMAN REVIEW,52.1,7.3,TRANSIENT_SPIKE
REL-2026-0438,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v5.6.1,v5.6.0,2026-08-24T11:37:43.518715,MONITORING,BLUE_GREEN,Sarah Chen (Release Eng),458.6,495.8,-7.5,0.64,0.55,0.09,99.96,0.06,18601,18189,-2.3,LOW,1,0,0,LOW,CONTINUE,CONTINUE,18.0,2.1,NORMAL_STABLE
REL-2026-0439,HOSP-SMMC-02,St. Mary's Medical Center,Electronic Health Record Service,v3.0.0,v3.0.0,2026-06-12T05:59:48.967072,MONITORING,ROLLING_BATCH,Dr. Alex Rivera (DevOps Lead),625.1,678.5,-7.9,0.31,0.34,-0.03,99.98,0.08,28912,28181,-2.6,LOW,1,0,0,LOW,CONTINUE,CONTINUE,16.9,3.2,NORMAL_STABLE
REL-2026-0440,HOSP-GVH-05,Green Valley Hospital,Medical Device Integration Service,v2.1.1,v2.1.0,2026-07-19T09:36:40.447774,PENDING_REVIEW,CANARY,David Kim (Clinical Systems Analyst),875.6,776.2,12.8,0.32,0.39,-0.07,99.83,-0.07,5002,5039,0.7,LOW,1,1,0,LOW,CONTINUE,CONTINUE,15.6,4.2,NORMAL_STABLE
REL-2026-0441,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v4.11.1,v4.11.0,2026-07-13T00:12:15.150068,ROLLED_BACK,CANARY,Sarah Chen (Release Eng),728.9,800.2,-8.9,0.67,0.74,-0.07,99.87,-0.03,34100,34346,0.7,LOW,1,1,0,LOW,CONTINUE,CONTINUE,22.9,2.4,NORMAL_STABLE
REL-2026-0442,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v4.8.1,v4.8.0,2026-06-27T10:21:11.352758,ROLLED_BACK,HOTFIX,Marcus Brody (Clinical SRE),1384.1,835.7,65.6,6.09,0.64,5.45,98.84,-1.06,8134,9803,17.0,CRITICAL,1,2,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,86.7,4.5,SERIOUS_DEGRADATION
REL-2026-0443,HOSP-SMMC-02,St. Mary's Medical Center,Electronic Health Record Service,v4.15.6,v4.15.5,2026-07-25T02:23:29.583482,PENDING_REVIEW,ROLLING_BATCH,Elena Rostova (Platform Specialist),1893.4,591.1,220.3,11.28,0.55,10.73,95.67,-4.23,4514,9529,52.6,CRITICAL,1,3,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,99.8,4.8,CRITICAL_OUTAGE
REL-2026-0444,HOSP-GVH-05,Green Valley Hospital,Laboratory Application,v3.11.0,v3.11.0,2026-08-19T02:36:45.829221,CONTINUED,CANARY,Sarah Chen (Release Eng),930.8,435.6,113.7,2.81,0.43,2.38,98.94,-0.96,7153,9377,23.7,HIGH,1,3,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,63.3,4.6,SERIOUS_DEGRADATION
REL-2026-0445,HOSP-CGH-01,City General Hospital,Electronic Health Record Service,v5.0.6,v5.0.5,2026-08-03T23:01:38.190527,CONTINUED,BLUE_GREEN,Dr. Alex Rivera (DevOps Lead),888.1,630.8,40.8,0.39,0.15,0.24,99.01,-0.89,28099,32441,13.4,LOW,1,1,55,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,37.3,6.2,TRANSIENT_SPIKE
REL-2026-0446,HOSP-MCH-04,Metro Care Hospital,Electronic Health Record Service,v5.13.5,v5.13.4,2026-07-28T10:57:16.017421,ROLLED_BACK,ROLLING_BATCH,David Kim (Clinical Systems Analyst),314.7,208.6,50.9,0.38,0.18,0.2,99.3,-0.6,6496,6966,6.7,LOW,1,1,30,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,46.9,5.8,TRANSIENT_SPIKE
REL-2026-0447,HOSP-GVH-05,Green Valley Hospital,Laboratory Application,v5.5.4,v5.5.3,2026-06-10T20:31:20.718207,PENDING_REVIEW,BLUE_GREEN,Marcus Brody (Clinical SRE),835.8,835.7,0.0,0.16,0.19,-0.03,99.96,0.06,11813,11942,1.1,LOW,1,1,0,LOW,CONTINUE,CONTINUE,25.1,3.2,NORMAL_STABLE
REL-2026-0448,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v3.8.1,v3.8.0,2026-08-28T00:05:37.670595,CONTINUED,HOTFIX,Marcus Brody (Clinical SRE),685.4,706.2,-2.9,0.39,0.33,0.06,99.92,0.02,12289,12848,4.4,LOW,1,0,0,LOW,CONTINUE,CONTINUE,15.0,2.5,NORMAL_STABLE
REL-2026-0449,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v2.15.0,v2.15.0,2026-09-02T01:45:21.432280,ROLLED_BACK,FULL_UPGRADE,David Kim (Clinical Systems Analyst),388.8,400.6,-2.9,0.85,0.79,0.06,99.95,0.05,28726,29631,3.1,LOW,1,0,0,LOW,CONTINUE,CONTINUE,27.6,3.8,NORMAL_STABLE
REL-2026-0450,HOSP-MCH-04,Metro Care Hospital,Laboratory Application,v3.0.9,v3.0.8,2026-06-26T18:46:47.705370,CONTINUED,FULL_UPGRADE,Dr. Alex Rivera (DevOps Lead),717.2,764.7,-6.2,0.15,0.13,0.02,99.82,-0.08,10678,10282,-3.9,LOW,1,0,0,LOW,CONTINUE,CONTINUE,26.2,4.0,NORMAL_STABLE
REL-2026-0451,HOSP-GVH-05,Green Valley Hospital,Laboratory Application,v4.14.2,v4.14.1,2026-08-06T21:32:52.152181,MONITORING,FULL_UPGRADE,David Kim (Clinical Systems Analyst),815.5,756.4,7.8,0.51,0.4,0.11,100.0,0.1,33293,34185,2.6,LOW,1,1,0,LOW,CONTINUE,CONTINUE,27.3,3.4,NORMAL_STABLE
REL-2026-0452,HOSP-SMMC-02,St. Mary's Medical Center,Medical Device Integration Service,v5.3.7,v5.3.6,2026-08-09T04:10:29.484633,MONITORING,CANARY,David Kim (Clinical Systems Analyst),513.2,305.0,68.3,1.99,0.3,1.69,98.28,-1.62,13995,16905,17.2,CRITICAL,4,2,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,94.0,7.1,SERIOUS_DEGRADATION
REL-2026-0453,HOSP-LKH-03,Lakeside Hospital,Medical Device Integration Service,v3.14.5,v3.14.4,2026-07-22T07:03:02.972073,MONITORING,HOTFIX,Elena Rostova (Platform Specialist),556.2,403.9,37.7,0.49,0.16,0.33,99.45,-0.45,17543,18539,5.4,HIGH,1,1,55,MEDIUM,HUMAN REVIEW,HUMAN REVIEW,64.3,4.7,TRANSIENT_SPIKE
REL-2026-0454,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v3.12.1,v3.12.0,2026-08-17T07:55:32.862639,ROLLED_BACK,HOTFIX,Marcus Brody (Clinical SRE),1215.2,634.9,91.4,4.79,0.34,4.45,97.65,-2.25,15948,20351,21.6,HIGH,1,2,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,91.3,7.7,SERIOUS_DEGRADATION
REL-2026-0455,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v5.6.7,v5.6.6,2026-08-27T02:39:45.931178,CONTINUED,FULL_UPGRADE,Marcus Brody (Clinical SRE),587.6,554.3,6.0,0.78,0.76,0.02,99.92,0.02,9310,9768,4.7,MEDIUM,1,1,0,LOW,CONTINUE,CONTINUE,13.0,4.0,NORMAL_STABLE
REL-2026-0456,HOSP-CGH-01,City General Hospital,Electronic Health Record Service,v4.8.2,v4.8.1,2026-08-29T21:01:11.818846,ROLLED_BACK,HOTFIX,Dr. Alex Rivera (DevOps Lead),469.3,463.3,1.3,0.34,0.31,0.03,99.98,0.08,27526,28337,2.9,LOW,1,1,0,LOW,CONTINUE,CONTINUE,25.3,2.2,NORMAL_STABLE
REL-2026-0457,HOSP-SMMC-02,St. Mary's Medical Center,Electronic Health Record Service,v5.15.8,v5.15.7,2026-07-06T10:18:30.584269,ROLLED_BACK,HOTFIX,Marcus Brody (Clinical SRE),680.6,652.8,4.3,0.48,0.35,0.13,99.98,0.08,27872,27704,-0.6,LOW,1,0,0,LOW,CONTINUE,CONTINUE,13.2,3.7,NORMAL_STABLE
REL-2026-0458,HOSP-LKH-03,Lakeside Hospital,Clinical Portal,v3.15.5,v3.15.4,2026-08-27T04:12:58.626598,PENDING_REVIEW,HOTFIX,Sarah Chen (Release Eng),1616.5,464.2,248.2,11.16,0.46,10.7,96.54,-3.36,3364,5120,34.3,CRITICAL,2,1,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,108.3,4.9,CRITICAL_OUTAGE
REL-2026-0459,HOSP-GVH-05,Green Valley Hospital,Electronic Health Record Service,v3.11.3,v3.11.2,2026-06-12T17:18:42.639007,ROLLED_BACK,HOTFIX,David Kim (Clinical Systems Analyst),1463.5,574.9,154.6,1.75,0.11,1.64,97.28,-2.62,15582,31665,50.8,CRITICAL,3,2,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,77.5,4.7,CRITICAL_OUTAGE
REL-2026-0460,HOSP-GVH-05,Green Valley Hospital,Pharmacy Management Service,v2.5.7,v2.5.6,2026-07-29T20:36:47.909468,MONITORING,ROLLING_BATCH,David Kim (Clinical Systems Analyst),569.8,586.7,-2.9,0.61,0.48,0.13,99.93,0.03,17818,17503,-1.8,LOW,1,0,0,LOW,CONTINUE,CONTINUE,27.9,4.0,NORMAL_STABLE
REL-2026-0461,HOSP-CGH-01,City General Hospital,Laboratory Application,v5.3.7,v5.3.6,2026-07-23T02:44:09.632079,PENDING_REVIEW,CANARY,Elena Rostova (Platform Specialist),810.3,634.0,27.8,2.67,0.7,1.97,99.06,-0.84,10651,11942,10.8,MEDIUM,1,1,25,LOW,CONTINUE,HUMAN REVIEW,63.5,5.6,TRANSIENT_SPIKE
REL-2026-0462,HOSP-CGH-01,City General Hospital,Medical Device Integration Service,v4.8.4,v4.8.3,2026-08-09T17:49:26.705330,PENDING_REVIEW,FULL_UPGRADE,Sarah Chen (Release Eng),1677.3,791.1,112.0,5.55,0.57,4.98,97.76,-2.14,3609,5136,29.7,CRITICAL,2,3,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,87.8,6.1,SERIOUS_DEGRADATION
REL-2026-0463,HOSP-SMMC-02,St. Mary's Medical Center,Laboratory Application,v5.1.9,v5.1.8,2026-07-29T19:03:40.873815,ROLLED_BACK,BLUE_GREEN,Elena Rostova (Platform Specialist),963.6,453.8,112.3,6.5,0.61,5.89,97.67,-2.23,14179,18209,22.1,HIGH,1,2,100,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),ROLLBACK,72.7,6.5,SERIOUS_DEGRADATION
REL-2026-0464,HOSP-SMMC-02,St. Mary's Medical Center,Clinical Portal,v5.0.9,v5.0.8,2026-08-23T15:03:41.675626,CONTINUED,CANARY,Dr. Alex Rivera (DevOps Lead),738.1,553.4,33.4,3.88,0.78,3.1,99.26,-0.64,20516,23736,13.6,HIGH,1,3,80,CRITICAL,ROLLBACK RECOMMENDED (HIGH IMPACT CONFIRMATION REQUIRED),HUMAN REVIEW,58.3,5.1,TRANSIENT_SPIKE
